x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;y
0.595;0.174;1.68;-1.033;-2.294;5.523;22;23;-153;76;2;4;-0.252;-2.226;-5.165;-4.087;-4.713;-4.017;-3.67;0
-0.252;-0.078;1.424;-1.112;-2.54;5.276;-119;22;23;-153;2;3;-1.979;-4.925;-3.844;-4.472;-3.775;-3.426;-2.964;0
-1.979;-1.799;-0.584;-2.734;-4.469;3.347;-209;-119;22;23;1;3;-3.006;-1.903;-2.544;-1.832;-1.476;-1.005;-1.476;0
-3.006;-4.165;-3.401;-5.33;-7.498;0.984;-325;-209;-119;22;0;3;1.137;0.477;1.21;1.577;2.063;1.577;0.403;0
1.137;-2.562;-2.476;-3.92;-6.287;1.529;29;-325;-209;-119;1;3;-0.653;0.073;0.435;0.916;0.435;-0.725;1.65;0
-0.653;-2.768;-2.941;-4.213;-6.899;1.257;-233;29;-325;-209;1;3;0.73;1.095;1.579;1.095;-0.073;2.318;1.843;0
0.73;-1.797;-2.232;-3.26;-6.219;1.937;5;-233;29;-325;2;3;0.362;0.843;0.362;-0.797;1.576;1.105;1.277;0
0.362;-1.089;-1.965;-2.739;-5.799;2.024;-51;5;-233;29;2;3;0.478;0;-1.155;1.21;0.74;0.912;-0.515;0
0.478;-0.438;-1.408;-2.016;-5.268;2.562;-22;-51;5;-233;3;4;-0.476;-1.626;0.728;0.261;0.431;-0.988;0.494;0
-0.476;-0.557;-1.965;-2.31;-5.799;2.024;-117;-22;-51;5;2;4;-1.155;1.21;0.74;0.912;-0.515;0.975;0.235;0
-1.155;-1.262;-2.926;-3.183;-6.888;1.276;-113;-117;-22;-51;1;4;2.393;1.918;2.091;0.648;2.155;1.406;2.037;0
2.393;1.374;-0.515;-0.691;-4.579;3.591;85;-113;-117;-22;1;4;-0.464;-0.294;-1.704;-0.232;-0.963;-0.348;1.472;0
-0.464;0.995;-0.8;-0.976;-4.697;3.16;20;85;-113;-117;1;4;0.17;-1.246;0.233;-0.502;0.116;1.944;1.935;0
0.17;0.894;-0.454;-0.719;-4.043;3.167;47;20;85;-113;2;4;-1.413;0.063;-0.671;-0.054;1.771;1.762;3.319;1
-1.413;-0.532;-1.598;-2.036;-4.991;1.905;-122;47;20;85;1;3;1.497;0.753;1.379;3.23;3.221;4.8;8.048;1
1.497;0.775;-0.036;-0.48;-3.319;3.25;67;-122;47;20;2;3;-0.733;-0.116;1.707;1.699;3.254;6.454;3.057;1
-0.733;-0.054;-0.68;-1.122;-3.945;2.63;-47;67;-122;47;1;3;0.621;2.459;2.45;4.017;7.241;3.818;3.161;0
0.621;0.477;0.116;-0.508;-2.843;3.07;66;-47;67;-122;2;4;1.826;1.817;3.374;6.578;3.177;2.524;6.748;1
1.826;2.127;1.944;1.399;-1.07;4.843;85;66;-47;67;2;4;-0.009;1.521;4.667;1.327;0.686;4.834;5.942;1
-0.009;1.844;1.935;1.39;-1.078;4.835;44;85;66;-47;2;4;1.53;4.677;1.336;0.694;4.844;5.951;5.046;1
1.53;2.85;3.495;2.941;0.435;6.348;84;44;85;66;2;4;3.1;-0.19;-0.823;3.264;4.355;3.463;4.918;0
3.1;5.381;6.512;6.132;2.302;10.206;98;84;44;85;2;5;-3.191;-3.804;0.16;1.218;0.353;1.764;2.931;1
-3.191;1.658;2.929;2.745;-1.301;6.918;-129;98;84;44;2;4;-0.633;3.461;4.554;3.661;5.118;6.324;5.829;1
-0.633;0.748;2.094;2.094;-2.094;6.111;-19;-129;98;84;1;4;4.12;5.22;4.321;5.788;7.001;6.504;5.561;0
4.12;4.075;5.83;6.301;0.82;10.287;90;-19;-129;98;1;4;1.056;0.193;1.601;2.767;2.289;1.383;1.501;0
1.056;4.355;6.475;7.329;0.778;11.48;73;90;-19;-129;2;4;-0.855;0.539;1.693;1.22;0.324;0.44;0.033;0
-0.855;2.752;5.101;6.222;-0.83;10.456;26;73;90;-19;2;4;1.406;2.569;2.092;1.188;1.305;0.895;-2.285;0
1.406;3.396;6.112;7.429;-0.345;11.826;67;26;73;90;2;4;1.147;0.677;-0.215;-0.099;-0.503;-3.639;-4.184;0
1.147;3.785;6.768;8.277;-0.35;12.984;63;67;26;73;2;4;-0.465;-1.346;-1.232;-1.632;-4.732;-5.27;-5.589;0
-0.465;2.607;5.811;7.489;-1.533;12.349;59;63;67;26;2;4;-0.885;-0.77;-1.172;-4.287;-4.828;-5.148;-7.918;0
-0.885;1.188;4.331;6.257;-2.719;10.796;49;59;63;67;1;4;0.116;-0.289;-3.432;-3.978;-4.3;-7.096;-5.574;0
0.116;1.136;4.003;6.286;-3.152;10.608;45;49;59;63;1;4;-0.405;-3.544;-4.089;-4.411;-7.203;-5.683;-6.088;0
-0.405;0.308;3.228;5.67;-3.698;9.72;-56;45;49;59;1;3;-3.152;-3.699;-4.023;-6.826;-5.3;-5.706;-2.72;0
-3.152;-3.015;-0.282;2.25;-6.808;6.281;-312;-56;45;49;1;3;-0.565;-0.899;-3.794;-2.218;-2.638;0.445;1.721;0
-0.565;-3.322;-1.099;1.584;-6.963;4.896;-401;-312;-56;45;0;2;-0.336;-3.247;-1.662;-2.084;1.016;2.3;2.747;1
-0.336;-3.244;-1.515;1.154;-7.052;4.193;-2252;-401;-312;-56;0;1;-2.921;-1.331;-1.754;1.357;2.644;3.094;1.754;1
-2.921;-5.517;-4.473;-1.801;-9.695;1.238;-680;-2252;-401;-312;0;1;1.638;1.202;4.406;5.733;6.195;4.816;5.822;1
1.638;-3.401;-2.991;-0.279;-7.994;2.321;15;-680;-2252;-401;1;2;-0.429;2.724;4.029;4.484;3.127;4.116;3.372;1
-0.429;-3.078;-3.407;-0.794;-8.388;1.926;-494;15;-680;-2252;1;1;3.167;4.477;4.934;3.571;4.565;3.817;3.624;0
3.167;0.334;-0.517;2.258;-5.488;4.504;66;-494;15;-680;2;2;1.27;1.714;0.392;1.356;0.631;0.443;0.861;0
1.27;1.782;0.576;3.467;-4.441;5.535;69;66;-494;15;2;3;0.438;-0.867;0.084;-0.631;-0.817;-0.404;-1.212;0
0.438;2.403;1.016;3.829;-4.023;5.953;57;69;66;-494;3;4;-1.299;-0.352;-1.065;-1.249;-0.838;-1.643;-2.531;0
-1.299;1.334;-0.381;2.391;-5.193;4.469;-23;57;69;66;2;4;0.96;0.238;0.051;0.467;-0.348;-1.248;-2.166;0
0.96;2.131;0.405;3.374;-4.283;5.056;90;-23;57;69;2;5;-0.715;-0.9;-0.488;-1.295;-2.187;-3.096;0.126;0
-0.715;1.226;-0.313;2.546;-4.968;4.372;46;90;-23;57;1;4;-0.186;0.229;-0.585;-1.483;-2.398;0.847;0.212;0
-0.186;0.865;-0.33;2.354;-4.838;4.208;72;46;90;-23;1;4;0.416;-0.399;-1.299;-2.215;1.036;0.399;0.357;0
0.416;0.767;0.085;2.691;-4.443;4.604;73;72;46;90;1;4;-0.812;-1.708;-2.62;0.617;-0.017;-0.059;-2.265;0
-0.812;-0.306;-0.559;1.769;-4.911;3.841;-128;73;72;46;1;3;-0.903;-1.824;1.44;0.801;0.758;-1.466;-0.997;0
-0.903;-1.458;-1.206;0.85;-5.232;2.918;-207;-128;73;72;1;2;-0.929;2.365;1.72;1.677;-0.568;-0.095;-2.666;0
-0.929;-2.207;-1.79;-0.087;-5.651;2.211;-220;-207;-128;73;0;2;3.325;2.674;2.63;0.365;0.842;-1.753;-2.361;0
3.325;1.044;1.561;3.146;-2.113;5.123;91;-220;-207;-128;1;2;-0.63;-0.672;-2.865;-2.403;-4.915;-5.503;-7.175;0
-0.63;0.493;1.008;2.407;-2.49;4.435;3;91;-220;-207;1;2;-0.042;-2.249;-1.784;-4.312;-4.904;-6.586;-5.867;0
-0.042;0.45;1.051;2.275;-2.127;4.164;39;3;91;-220;1;2;-2.208;-1.742;-4.271;-4.863;-6.547;-5.828;-7.824;0
-2.208;-1.516;-1.095;-0.069;-4.209;2.088;-148;39;3;91;0;1;0.476;-2.11;-2.716;-4.437;-3.702;-5.743;-8.294;0
0.476;-0.879;-0.624;0.233;-3.753;2.543;33;-148;39;3;1;2;-2.574;-3.176;-4.889;-4.158;-6.189;-8.729;-7.61;0
-2.574;-3.099;-3.099;-2.347;-6.463;0.479;-171;33;-148;39;1;2;-0.618;-2.377;-1.626;-3.711;-6.317;-5.169;-5.257;0
-0.618;-3.201;-3.699;-3.034;-7.041;-0.099;-96;-171;33;-148;1;2;-1.769;-1.014;-3.112;-5.734;-4.579;-4.667;-3.441;0
-1.769;-4.338;-5.24;-4.75;-9.137;-0.913;-685;-96;-171;33;0;1;0.769;-1.367;-4.037;-2.86;-2.95;-1.702;-2.226;0
0.769;-3.183;-4.429;-4.017;-8.663;0.197;-13;-685;-96;-171;1;2;-2.12;-4.769;-3.602;-3.691;-2.452;-2.973;-4.06;0
-2.12;-4.738;-6.133;-5.971;-10.891;-0.752;-509;-13;-685;-96;1;2;-2.707;-1.514;-1.606;-0.34;-0.872;-1.982;-0.22;0
-2.707;-6.251;-8.12;-8.516;-13.797;-1.439;-502;-509;-13;-685;1;2;1.226;1.132;2.433;1.886;0.745;2.556;1.217;0
1.226;-4.17;-6.507;-7.314;-12.74;0.593;-35;-502;-509;-13;1;2;-0.093;1.193;0.652;-0.475;1.314;-0.009;-1.929;0
-0.093;-3.309;-6.185;-7.321;-12.75;1.245;-385;-35;-502;-509;1;2;1.287;0.746;-0.382;1.408;0.084;-1.837;-1.753;0
1.287;-1.443;-4.561;-6.047;-11.411;2.945;-14;-385;-35;-502;2;3;-0.534;-1.648;0.12;-1.188;-3.084;-3.002;-5.432;0
-0.534;-1.252;-4.651;-6.548;-11.523;2.891;-166;-14;-385;-35;1;3;-1.12;0.657;-0.657;-2.564;-2.481;-4.925;-6.785;0
-1.12;-1.73;-5.217;-7.515;-12.227;2.564;-318;-166;-14;-385;1;2;1.797;0.468;-1.46;-1.376;-3.848;-5.729;-9.708;0
1.797;0.314;-3.17;-5.771;-10.206;4.327;38;-318;-166;-14;1;3;-1.306;-3.2;-3.118;-5.545;-7.394;-11.302;-10.833;0
-1.306;-0.63;-4.007;-6.921;-11.012;3.582;-25;38;-318;-166;1;3;-1.919;-1.836;-4.296;-6.168;-10.129;-9.653;-8.19;0
-1.919;-1.993;-5.342;-8.628;-12.429;2.546;-209;-25;38;-318;1;2;0.085;-2.423;-4.332;-8.37;-7.885;-6.394;-5.035;0
0.085;-1.634;-4.833;-8.391;-12.135;3.211;-7;-209;-25;38;1;3;-2.506;-4.414;-8.448;-7.964;-6.474;-5.116;-7.556;0
-2.506;-3.739;-6.542;-10.531;-13.616;1.522;-390;-7;-209;-25;1;2;-1.957;-6.095;-5.598;-4.07;-2.677;-5.18;-3.106;0
-1.957;-5.09;-7.615;-11.976;-14.661;0.593;-455;-390;-7;-209;1;2;-4.22;-3.714;-2.155;-0.735;-3.287;-1.172;-3.545;0
-4.22;-8.143;-10.612;-15.395;-17.775;-1.748;-504;-455;-390;-7;0;2;0.529;2.157;3.639;0.975;3.183;0.705;0.218;0
0.529;-6.59;-9.383;-14.723;-17.128;-0.034;-171;-504;-455;-390;1;2;1.619;3.094;0.443;2.64;0.175;-0.309;-0.175;0
1.619;-4.247;-7.135;-12.959;-14.84;1.755;-14;-171;-504;-455;2;3;1.451;-1.157;1.005;-1.421;-1.898;-1.766;-2.263;0
1.451;-2.192;-5.251;-11.383;-13.003;3.359;1;-14;-171;-504;3;4;-2.571;-0.44;-2.831;-3.301;-3.171;-3.661;1.461;1
-2.571;-3.67;-6.982;-13.354;-14.645;1.832;-351;1;-14;-171;2;3;2.187;-0.267;-0.75;-0.616;-1.119;4.138;2.105;0
2.187;-0.778;-4.491;-11.143;-12.394;4.155;44;-351;1;-14;2;4;-2.402;-2.874;-2.743;-3.236;1.909;-0.08;0.472;0
-2.402;-2.382;-6.155;-12.81;-13.815;2.511;-218;44;-351;1;1;4;-0.484;-0.35;-0.855;4.417;2.378;2.945;-3.82;0
-0.484;-1.968;-5.973;-12.84;-13.85;2.906;-43;-218;44;-351;1;4;0.134;-0.372;4.924;2.876;3.445;-3.352;-2.659;0
0.134;-1.235;-5.479;-12.407;-13.58;3.563;-5;-43;-218;44;1;4;-0.506;4.784;2.738;3.306;-3.482;-2.79;0.568;0
-0.506;-1.332;-5.403;-12.455;-13.555;3.68;-118;-5;-43;-218;1;3;5.317;3.261;3.832;-2.991;-2.295;1.08;0.135;0
5.317;3.384;-0.079;-7.464;-8.383;8.238;84;-118;-5;-43;2;3;-1.952;-1.41;-7.888;-7.227;-4.023;-4.92;-6.843;0
-1.952;1.16;-1.642;-8.938;-9.353;6.326;-42;84;-118;-5;1;3;0.553;-6.054;-5.38;-2.112;-3.027;-4.988;-3.107;0
0.553;1.513;-0.705;-8.182;-8.013;6.707;46;-42;84;-118;2;3;-6.571;-5.901;-2.65;-3.56;-5.511;-3.64;-3.39;1
-6.571;-4.479;-6.58;-13.899;-13.66;1.497;-323;46;-42;84;1;3;0.717;4.196;3.222;1.135;3.136;3.404;0.642;0
0.717;-3.497;-5.247;-12.96;-11.818;2.052;-47;-323;46;-42;2;4;3.454;2.487;0.415;2.402;2.668;-0.074;0.978;0
3.454;0.041;-1.478;-9.703;-7.471;4.696;49;-47;-323;46;2;4;-0.935;-2.938;-1.017;-0.76;-3.411;-2.394;-2.414;0
-0.935;-0.792;-1.902;-10.214;-7.368;3.775;-74;49;-47;-323;2;4;-2.022;-0.083;0.176;-2.499;-1.473;-1.493;-2.24;0
-2.022;-2.598;-3.395;-11.701;-8.093;1.634;-287;-74;49;-47;1;3;1.979;2.244;-0.487;0.561;0.54;-0.222;-0.826;0
1.979;-0.568;-1.179;-9.531;-5.447;3.189;-5;-287;-74;49;1;4;0.259;-2.418;-1.391;-1.412;-2.159;-2.75;-2.449;0
0.259;-0.412;-0.719;-8.954;-4.828;3.448;-126;-5;-287;-74;2;4;-2.671;-1.646;-1.667;-2.412;-3.002;-2.702;0.041;0
-2.671;-2.266;-3.172;-10.966;-7.369;1.3;-75;-126;-5;-287;2;4;1.053;1.032;0.266;-0.34;-0.032;2.787;4.361;1
1.053;-0.825;-2.052;-9.6;-6.302;2.377;67;-75;-126;-5;2;4;-0.021;-0.779;-1.379;-1.074;1.716;3.273;1.316;0
-0.021;-0.325;-1.971;-9.187;-6.229;2.458;-51;67;-75;-126;1;3;-0.758;-1.358;-1.053;1.737;3.295;1.337;1.105;0
-0.758;-1.184;-2.412;-9.53;-6.663;2.05;-104;-51;67;-75;1;3;-0.605;-0.297;2.514;4.084;2.111;1.878;2.769;1
-0.605;-1.679;-2.801;-9.643;-7.228;1.881;-78;-104;-51;67;0;3;0.309;3.138;4.717;2.732;2.497;3.394;1.057;0
0.309;-1.063;-2.196;-8.924;-6.478;2.279;-19;-78;-104;-51;1;3;2.819;4.394;2.415;2.181;3.075;0.745;2.245;0
2.819;1.726;0.562;-5.992;-3.841;4.915;81;-19;-78;-104;2;3;1.531;-0.393;-0.621;0.248;-2.018;-0.559;0.124;0
1.531;2.851;1.996;-4.273;-2.465;6.282;90;81;-19;-78;3;4;-1.896;-2.12;-1.264;-3.496;-2.059;-1.386;-1.233;0
-1.896;0.901;0.166;-5.627;-4.219;4.537;-72;90;81;-19;2;3;-0.229;0.644;-1.631;-0.166;0.519;0.675;0.447;0
-0.229;0.776;-0.062;-5.472;-4.438;4.318;18;-72;90;81;1;3;0.875;-1.406;0.062;0.75;0.906;0.677;4.675;1
0.875;1.339;1.022;-4.269;-2.828;4.794;73;18;-72;90;1;4;-2.261;-0.805;-0.124;0.031;-0.196;3.768;3.995;1
-2.261;-0.952;-1.055;-5.968;-4.45;2.412;-60;73;18;-72;1;4;1.489;2.186;2.344;2.112;6.167;6.4;7.192;1
1.489;0.418;0.628;-4.187;-2.238;3.459;74;-60;73;18;2;4;0.687;0.843;0.614;4.61;4.839;5.619;7.19;1
0.687;0.897;1.213;-3.24;-1.466;3.829;45;74;-60;73;2;4;0.155;-0.072;3.896;4.124;4.899;6.459;5.281;1
0.155;0.738;1.159;-2.798;-1.514;3.77;-14;45;74;-60;3;4;-0.227;3.735;3.962;4.736;6.294;5.118;4.251;1
-0.227;0.197;1.034;-2.726;-1.437;3.456;-11;-14;45;74;2;4;3.971;4.199;4.975;6.536;5.357;4.489;4.582;0
3.971;3.746;4.719;1.341;1.341;7.792;94;-11;-14;45;2;5;0.219;0.965;2.467;1.333;0.497;0.587;0.637;0
0.219;3.652;4.621;1.768;0.649;8.242;75;94;-11;-14;2;5;0.744;2.243;1.112;0.278;0.367;0.417;1.499;0
0.744;3.889;5.181;2.629;0.595;9.316;98;75;94;-11;3;6;1.488;0.365;-0.463;-0.374;-0.325;0.749;1.005;0
1.488;4.685;6.415;4.156;0.793;11.36;98;98;75;94;3;6;-1.107;-1.922;-1.835;-1.786;-0.728;-0.476;1.524;0
-1.107;3.003;4.805;3.107;-0.905;9.99;29;98;98;75;2;5;-0.825;-0.736;-0.687;0.383;0.638;2.66;4.025;1
-0.825;1.538;3.621;2.465;-2.197;9.032;38;29;98;98;1;4;0.089;0.139;1.217;1.475;3.514;4.89;4.721;1
0.089;1.12;3.395;2.66;-2.394;8.803;79;38;29;98;1;5;0.049;1.127;1.384;3.422;4.796;4.628;4.747;1
0.049;0.667;3.024;2.92;-2.721;8.433;44;79;38;29;2;5;1.077;1.334;3.371;4.744;4.576;4.695;4.685;1
1.077;1.248;3.712;4.134;-1.862;8.887;78;44;79;38;3;5;0.254;2.269;3.628;3.462;3.579;3.569;4.361;1
0.254;0.906;3.556;4.506;-1.801;8.544;55;78;44;79;3;5;2.009;3.365;3.199;3.316;3.307;4.097;3.521;0
2.009;2.529;5.211;6.606;-0.589;10.437;89;55;78;44;3;5;1.329;1.167;1.281;1.272;2.046;1.482;1.042;0
1.329;3.385;6.182;8.022;-0.217;11.836;94;89;55;78;3;6;-0.16;-0.047;-0.057;0.708;0.151;-0.283;-0.736;0
-0.16;2.818;5.484;7.739;-1.214;11.485;81;94;89;55;2;6;0.113;0.104;0.87;0.312;-0.123;-0.577;1.777;0
0.113;2.636;5.079;7.752;-1.744;11.243;97;81;94;89;2;6;-0.009;0.755;0.198;-0.236;-0.689;1.662;3.437;1
-0.009;2.23;4.551;7.523;-2.207;10.72;95;97;81;94;1;5;0.765;0.208;-0.227;-0.68;1.671;3.446;2.908;0
0.765;2.418;4.73;8.126;-1.822;10.69;98;95;97;81;2;5;-0.553;-0.984;-1.434;0.9;2.661;2.127;3.064;1
-0.553;1.366;3.643;7.419;-2.454;9.311;48;98;95;97;1;4;-0.433;-0.886;1.46;3.232;2.695;3.637;4.702;1
-0.433;0.542;2.792;6.845;-2.877;8.153;4;48;98;95;1;3;-0.454;1.902;3.681;3.142;4.088;5.158;3.918;1
-0.454;-0.199;1.928;6.145;-3.14;6.805;-118;4;48;98;0;2;2.367;4.154;3.613;4.563;5.637;4.392;5.485;1
2.367;1.585;3.738;8.439;-0.847;7.993;93;-118;4;48;1;3;1.746;1.217;2.145;3.195;1.978;3.046;0.799;0
1.746;2.873;5.144;10.111;0.146;9.653;94;93;-118;4;2;3;-0.52;0.392;1.424;0.228;1.278;-0.931;-0.821;0
-0.52;2.051;4.197;9.208;-0.918;8.9;39;94;93;-118;2;3;0.918;1.954;0.752;1.808;-0.413;-0.303;0.028;0
0.918;2.603;4.653;9.99;-0.641;9.476;85;39;94;93;2;3;1.027;-0.164;0.882;-1.318;-1.209;-0.882;0.409;0
1.027;3.175;5.327;10.788;-0.519;10.582;92;85;39;94;2;4;-1.179;-0.144;-2.322;-2.214;-1.89;-0.612;0.828;0
-1.179;1.582;3.692;9.264;-2.043;9.019;14;92;85;39;2;4;1.047;-1.157;-1.047;-0.719;0.574;2.031;2.085;0
1.047;2.267;4.286;10.189;-1.456;9.556;89;14;92;85;2;5;-2.181;-2.073;-1.748;-0.469;0.973;1.027;-1;0
-2.181;-0.239;1.724;7.572;-3.52;6.791;-93;89;14;92;1;4;0.111;0.442;1.751;3.225;3.28;1.207;-0.977;0
0.111;-0.403;1.457;7.372;-3.241;6.02;-5;-93;89;14;2;4;0.331;1.638;3.111;3.166;1.095;-1.086;-1.611;0
0.331;-0.347;1.508;7.409;-2.661;5.554;37;-5;-93;89;2;5;1.303;2.77;2.825;0.761;-1.413;-1.935;-1.734;0
1.303;0.675;2.449;8.594;-1.393;6.107;69;37;-5;-93;3;5;1.449;1.503;-0.534;-2.68;-3.196;-2.997;-4.047;0
1.449;1.855;3.549;9.736;-0.497;7.318;75;69;37;-5;3;5;0.054;-1.955;-4.07;-4.579;-4.382;-5.418;-5.677;0
0.054;1.632;3.318;9.473;-0.884;7.25;47;75;69;37;3;6;-2.007;-4.121;-4.63;-4.434;-5.468;-5.727;-6.262;0
-2.007;-0.408;1.058;6.962;-2.874;4.907;-231;47;75;69;2;5;-2.157;-2.676;-2.476;-3.532;-3.796;-4.342;-5.007;0
-2.157;-2.202;-1.213;4.451;-4.885;2.549;-285;-231;47;75;1;5;-0.53;-0.326;-1.405;-1.675;-2.233;-2.912;-8.988;0
-0.53;-2.454;-1.737;3.595;-5.222;1.871;-193;-285;-231;47;0;4;0.206;-0.879;-1.151;-1.712;-2.395;-8.502;-11.299;0
0.206;-1.896;-1.625;3.607;-5.111;1.975;-87;-193;-285;-231;1;4;-1.083;-1.353;-1.914;-2.595;-8.69;-11.481;-12.499;0
-1.083;-2.78;-2.691;2.288;-6.138;0.948;-397;-87;-193;-285;1;3;-0.274;-0.84;-1.529;-7.691;-10.512;-11.541;-11.635;0
-0.274;-2.778;-2.957;1.811;-6.395;0.691;-1867;-397;-87;-193;1;2;-0.568;-1.259;-7.438;-10.267;-11.298;-11.393;-9.936;0
-0.568;-2.973;-3.508;0.941;-6.926;0.159;-1617;-1867;-397;-87;0;1;-0.695;-6.909;-9.754;-10.792;-10.887;-9.421;-10.364;0
-0.695;-3.11;-4.002;0.048;-7.899;0.221;-875;-1617;-1867;-397;0;1;-6.258;-9.123;-10.168;-10.264;-8.788;-9.736;-10.647;0
-6.258;-7.891;-9.51;-6.213;-14.717;-3.208;-510;-875;-1617;-1867;0;1;-3.057;-4.171;-4.273;-2.699;-3.711;-4.682;-5.214;0
-3.057;-9.254;-11.704;-8.992;-18.391;-3.244;-801;-510;-875;-1617;0;1;-1.149;-1.255;0.369;-0.675;-1.677;-2.225;-2.151;0
-1.149;-8.902;-12.064;-10.038;-20.017;-1.928;-1854;-801;-510;-875;0;0;-0.107;1.536;0.48;-0.533;-1.088;-1.013;-0.341;0
-0.107;-7.744;-11.41;-10.048;-20.306;-0.221;-22132;-1854;-801;-510;0;0;1.645;0.587;-0.427;-0.982;-0.908;-0.235;-1.207;0
1.645;-5.105;-9.352;-8.569;-19.065;2.364;-69;-22132;-1854;-801;1;1;-1.04;-2.038;-2.585;-2.511;-1.849;-2.805;-5.085;0
-1.04;-4.859;-9.52;-9.52;-19.702;2.805;-889;-69;-22132;-1854;1;1;-1.009;-1.561;-1.486;-0.818;-1.784;-4.087;-3.896;0
-1.009;-4.663;-9.826;-10.346;-20.444;3.106;-912;-889;-69;-22132;1;1;-0.558;-0.483;0.193;-0.783;-3.11;-2.917;0.686;0
-0.558;-3.917;-9.63;-10.846;-20.752;3.863;-375;-912;-889;-69;0;1;0.075;0.755;-0.226;-2.567;-2.373;1.251;0.83;0
0.075;-2.634;-8.851;-10.693;-20.284;4.802;-68;-375;-912;-889;1;2;0.679;-0.302;-2.64;-2.446;1.175;0.754;1.908;0
0.679;-0.828;-7.413;-10;-19.117;6.165;57;-68;-375;-912;2;3;-0.974;-3.297;-3.104;0.492;0.075;1.22;0.835;0
-0.974;-1.165;-7.397;-10.791;-18.78;5.803;-84;57;-68;-375;2;3;-2.346;-2.151;1.481;1.059;2.216;1.827;2.929;1
-2.346;-3.069;-8.563;-12.631;-19.483;4.403;-489;-84;57;-68;1;2;0.199;3.919;3.487;4.671;4.273;5.402;6.741;1
0.199;-2.562;-7.538;-12.287;-18.229;4.896;-206;-489;-84;57;1;3;3.712;3.281;4.463;4.065;5.192;6.529;8.153;1
3.712;1.055;-3.416;-8.854;-14.029;7.949;85;-206;-489;-84;2;4;-0.415;0.724;0.341;1.427;2.716;4.282;6.114;1
-0.415;0.852;-3.119;-9.145;-13.194;7.604;-15;85;-206;-489;2;4;1.145;0.759;1.85;3.145;4.717;6.557;7.402;1
1.145;2.006;-1.397;-7.926;-10.877;8.351;62;-15;85;-206;2;4;-0.381;0.698;1.978;3.532;5.351;6.187;6.123;1
-0.381;1.509;-1.154;-8.187;-9.684;7.574;0;62;-15;85;1;3;1.083;2.367;3.928;5.754;6.592;6.529;6.008;1
1.083;2.277;0.443;-7.102;-7.012;7.832;60;0;62;-15;2;4;1.271;2.815;4.621;5.451;5.388;4.873;3.403;0
1.271;3.134;2.15;-5.83;-3.762;7.814;95;60;0;62;2;5;1.524;3.308;4.127;4.065;3.557;2.105;1.338;0
1.524;4.26;4.149;-4.301;0.102;7.873;95;95;60;0;3;5;1.757;2.564;2.503;2.002;0.572;-0.184;0.02;0
1.757;5.307;5.866;-2.524;1.137;10.071;95;95;95;60;3;5;0.793;0.733;0.241;-1.164;-1.907;-1.706;-0.994;0
0.793;5.031;6.367;-1.655;0.813;11.255;97;95;95;95;3;6;-0.06;-0.548;-1.942;-2.679;-2.48;-1.773;-1.374;0
-0.06;3.882;5.966;-1.618;-0.149;11.393;90;97;95;95;2;5;-0.488;-1.883;-2.621;-2.422;-1.714;-1.315;-1.405;0
-0.488;2.737;5.116;-1.906;-1.324;10.929;53;90;97;95;1;5;-1.402;-2.143;-1.943;-1.232;-0.831;-0.921;-0.21;0
-1.402;0.778;3.424;-3.186;-3.091;9.508;-5;53;90;97;0;4;-0.752;-0.548;0.173;0.579;0.488;1.209;0.376;0
-0.752;-0.286;2.432;-3.724;-4.008;8.566;-25;-5;53;90;0;3;0.205;0.931;1.341;1.248;1.975;1.136;-0.389;0
0.205;-0.488;2.427;-3.337;-4;8.549;38;-25;-5;53;1;3;0.725;1.134;1.042;1.767;0.929;-0.592;-0.47;0
0.725;-0.071;2.847;-2.54;-3.587;8.925;44;38;-25;-5;2;3;0.406;0.314;1.034;0.203;-1.308;-1.186;-1.511;0
0.406;0.03;2.942;-2.047;-3.48;8.996;-8;44;38;-25;3;3;-0.091;0.626;-0.202;-1.707;-1.585;-1.909;-1.494;0
-0.091;-0.161;2.528;-1.943;-3.848;8.591;-205;-8;44;38;2;3;0.718;-0.111;-1.617;-1.496;-1.819;-1.405;-3.649;0
0.718;0.555;2.838;-1.043;-3.346;8.681;55;-205;-8;44;2;4;-0.823;-2.318;-2.198;-2.519;-2.107;-4.335;-4.566;0
-0.823;-0.071;1.572;-1.662;-3.768;6.748;-145;55;-205;-8;1;4;-1.508;-1.386;-1.71;-1.295;-3.541;-3.774;-2.955;0
-1.508;-1.278;-0.266;-2.951;-4.569;4.059;-243;-145;55;-205;1;4;0.123;-0.205;0.216;-2.065;-2.301;-1.469;-1.839;0
0.123;-0.955;-0.348;-2.54;-4.451;3.784;-17;-243;-145;55;1;4;-0.328;0.092;-2.186;-2.422;-1.59;-1.96;-1.395;0
-0.328;-1.18;-0.878;-2.568;-4.39;2.697;-243;-17;-243;-145;1;3;0.422;-1.863;-2.1;-1.266;-1.637;-1.071;-3.85;0
0.422;-0.662;-0.561;-1.96;-3.702;2.616;17;-243;-17;-243;2;3;-2.276;-2.512;-1.681;-2.05;-1.486;-4.254;-5.648;0
-2.276;-2.724;-2.923;-3.901;-5.8;0.128;-428;17;-243;-17;1;3;-0.241;0.608;0.231;0.808;-2.025;-3.451;-1.825;0
