x1;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;target
140000;36;-1;-1;-1;-1;0;-1;165;341;165;1031;487;863;341;165;1031;0;863;487;1
360000;34;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
320000;35;0;0;0;0;0;0;157249;148123;142852;133583;129049;128325;6000;6048;6000;5000;5000;5000;1
280000;44;-2;-2;-2;-2;-2;-2;5374;12360;20721;0;0;17131;12360;20721;0;0;17131;2681;1
190000;33;-2;-2;-2;-2;-2;-1;-2650;-2650;-2650;-5036;-5036;93493;0;1941;0;0;98529;3188;1
340000;30;0;0;0;0;0;0;338624;338272;339191;325675;285417;284834;15000;15000;15000;15000;12000;12500;1
350000;32;-1;-1;-2;-2;-2;-2;30625;60003;7147;9950;22117;4874;60396;7147;9950;22117;4874;0;1
70000;40;2;0;0;0;0;0;64744;66030;67450;68587;57710;58918;2361;2482;2293;2063;2135;2188;1
230000;39;0;-1;0;0;-1;0;5650;3798;6701;10382;4842;5792;3798;3000;5000;4842;3000;3000;1
460000;40;3;2;2;3;3;3;2650;2650;2650;2650;2650;2650;0;0;0;0;0;200;1
180000;36;-1;-1;-1;-1;-1;-2;360;2240;6071;1554;0;0;2240;6071;1554;0;0;0;1
60000;44;-1;0;0;0;0;0;63236;64683;66510;58622;47317;48726;2500;3000;2292;1526;2000;2000;1
200000;29;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;246;1
10000;43;0;0;0;0;0;0;4834;1803;2819;3828;3905;4023;1038;1054;1063;140;181;80;1
260000;29;0;0;0;0;0;0;267336;264929;234214;169096;117873;79782;11000;9800;6000;4088;3000;3000;1
190000;39;0;0;0;0;-1;0;180201;181443;155045;95145;86025;87836;7000;7000;3100;92101;3200;4300;1
100000;40;2;2;0;0;0;0;13278;12773;16179;17597;18499;20531;0;3950;2000;1500;2500;4800;1
240000;35;0;0;0;0;0;0;238166;236686;186613;189470;119525;121178;8522;9100;8244;5000;5000;4011;1
220000;36;2;2;2;2;0;0;192654;195725;197466;189149;187531;187856;8500;8200;0;7000;7000;7200;1
260000;33;0;0;0;0;0;0;151123;134736;135593;120909;102524;40157;4002;6067;10000;3000;40157;1466;1
30000;45;-1;2;2;2;-1;2;5239;3434;4845;3048;8314;5080;0;3048;0;8314;0;4132;1
210000;33;0;0;0;0;2;-1;14682;1220;4048;1871;1320;257;1075;3923;1723;5;257;10843;1
50000;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
50000;37;2;2;2;2;2;3;19068;19947;21124;21480;22822;22171;1500;1800;1000;2000;0;1000;1
50000;29;3;3;2;3;2;2;49624;48530;50255;49104;51044;50933;0;2800;0;3000;800;3000;1
50000;31;0;0;0;0;0;0;46993;48208;49598;46363;9283;9632;2000;2200;1150;500;500;393;1
260000;42;-1;-1;-2;-2;-2;-2;6783;0;0;0;0;0;0;0;0;0;0;0;1
50000;28;0;0;0;0;0;0;45797;47226;48065;49158;50646;12927;2500;1900;1898;2386;629;792;1
70000;46;0;0;0;0;0;0;86919;83200;80389;75854;33563;34563;3000;3815;3064;1000;1000;34000;1
150000;41;2;0;0;0;0;0;102629;85817;78898;70886;65869;67805;3100;3160;2505;2500;3000;5000;1
90000;31;0;0;2;2;2;2;77278;83357;85229;85939;83680;89319;8000;4100;3000;0;7000;3100;1
30000;33;0;0;2;2;2;0;39577;39995;38049;35435;31976;29704;3800;1700;1100;0;1030;1000;1
140000;32;-1;2;2;-1;-1;0;739;739;-200;8700;1367;1367;0;0;8900;1367;0;0;1
150000;31;2;2;2;2;2;0;17893;20669;20050;24701;24006;26599;3400;0;5000;0;3000;3000;1
340000;44;3;3;2;0;0;0;160596;155508;149627;150733;140171;134203;6;8;5117;5008;5021;6026;1
290000;34;2;2;2;2;2;2;219757;214747;227698;232468;227226;241556;0;18000;10000;0;18000;0;1
280000;37;0;0;0;0;0;0;280323;284176;283680;273446;279458;269333;10505;10424;10047;10683;10073;9084;1
240000;43;-1;2;0;-1;0;0;2077;1588;41513;10657;7893;5347;0;41000;10657;0;5041;9190;1
500000;27;0;-1;0;0;0;0;8328;24491;26085;27644;28884;32930;25450;2000;2000;2000;5000;5000;1
100000;31;2;2;2;2;2;2;41052;42081;41131;43637;42635;45440;2000;0;3500;0;3500;2000;1
30000;35;2;2;2;2;2;2;17880;19288;20313;19696;20670;20200;2000;1626;0;1600;0;1126;1
360000;39;-2;-2;-2;-2;-2;-2;4201;0;0;0;0;0;0;0;0;0;0;0;1
180000;29;-1;-1;-1;-1;-1;-1;326;326;546;546;546;1225;326;546;546;546;1225;2225;1
210000;44;0;0;0;0;0;0;308361;314507;320167;327871;34285;30900;9408;10300;11642;1602;1500;0;1
170000;44;0;-1;-1;-1;-1;-1;2376;2870;390;590;30490;4300;2870;390;590;30490;4300;0;1
200000;31;-1;2;2;-2;-2;-2;2500;2500;0;0;0;0;0;0;0;0;0;0;1
80000;31;0;0;0;0;0;0;70492;68652;67881;38465;27773;29132;2806;4006;1804;2003;3004;1502;1
50000;36;0;0;2;0;0;0;23368;27050;27086;28525;30895;33003;4400;761;2200;2862;2770;2200;1
200000;36;2;0;0;0;0;0;197810;201362;164183;136199;139209;135742;9051;7000;5000;5000;5000;5000;1
50000;41;1;3;2;0;0;0;21638;21008;20388;21092;21511;21964;0;0;1350;769;799;1000;1
230000;46;-1;-1;-1;-1;-1;-1;782;316;0;632;316;2398;316;0;632;316;2398;1783;1
260000;33;2;2;2;0;0;0;258150;265961;258903;131150;214180;153755;20485;27;2914;159658;5592;5837;1
30000;34;-2;-1;-1;-1;-1;-1;14840;8435;6991;17176;8053;10363;10483;6998;17186;8054;10375;6929;1
230000;43;0;0;0;0;0;0;226319;230825;234832;217987;169529;172143;9309;8795;8337;6015;6292;6080;1
110000;43;0;0;0;-2;-2;-2;33794;10570;-28;-28;-28;-28;6725;0;0;0;0;0;1
70000;39;3;2;2;2;2;2;20392;19772;22234;21579;22720;23704;0;3100;0;1500;1500;0;1
150000;33;2;2;2;2;2;2;105610;106885;108706;105470;111687;113747;4500;5000;0;8000;4000;4700;1
220000;41;8;7;6;5;4;3;246915;243234;238172;232446;227800;225044;0;0;0;0;0;0;1
160000;33;-1;-1;-2;-2;-2;-2;699;0;26808;0;0;0;0;26808;0;0;0;0;1
200000;41;1;-1;0;-1;2;0;2217;61328;2877;160944;156864;160066;61634;2877;160944;0;5900;13000;1
120000;27;-1;-1;-2;-2;-2;-2;934;0;0;0;0;0;0;0;0;0;0;0;1
160000;29;0;0;0;0;0;2;157067;155760;153047;122831;124794;116746;5708;7424;4251;6010;5000;4000;1
160000;33;-1;2;2;-2;-2;-1;7845;2956;3161;600;65000;2206;0;3161;0;65000;2206;339;1
80000;31;0;0;0;-1;0;0;62636;61808;22227;48215;45618;37799;5000;4000;50012;10000;10000;7177;1
150000;41;2;2;2;2;2;2;68571;69845;71434;72365;73377;75052;3000;3300;2700;2800;3000;2800;1
230000;35;0;0;-1;-1;-1;-1;6012;0;1897;0;89;2398;78;1897;0;89;2398;671;1
360000;45;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
100000;47;1;-2;-1;2;2;2;-84;-474;800;410;20;-370;0;3000;0;0;0;2500;1
100000;36;2;2;2;2;2;2;78063;79346;77977;79071;76918;81713;3500;3300;3000;0;6500;3000;1
70000;37;0;0;0;0;2;0;66447;66759;68200;72972;71248;50610;2391;2518;5950;0;1782;1985;1
240000;41;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
470000;33;-2;-2;-2;-2;-1;-1;0;0;0;0;779;0;0;0;0;779;0;0;1
80000;46;-1;-1;-1;-1;-1;-1;390;390;390;390;390;390;390;390;390;390;390;390;1
180000;49;0;0;0;0;0;0;162567;163900;145992;124841;125596;113105;5821;5000;5935;4263;4200;4283;1
60000;44;2;2;2;2;2;2;11847;62478;55887;70562;71322;58821;55887;0;20783;2500;0;3000;1
90000;42;0;0;2;0;0;0;12174;15035;14509;15518;15563;18289;3072;0;1555;600;3000;2000;1
80000;28;2;2;-1;-1;-1;-1;260;130;130;130;130;130;0;130;130;130;130;130;1
210000;27;-1;2;-1;-1;-1;-1;780;390;390;1554;5705;6386;0;390;1554;5705;2000;0;1
230000;30;-1;-1;-1;2;-1;-1;3948;5899;4080;1935;1656;2351;5899;4080;0;1656;2351;3312;1
110000;46;0;-1;-1;-1;-1;-1;2359;2410;2151;2161;1719;107591;2410;2151;2161;1719;107591;5000;1
280000;37;0;0;0;0;0;0;252814;255974;110389;114874;118273;114204;10610;10018;10000;5038;5039;5010;1
70000;34;0;0;0;0;0;0;43662;44733;45775;46911;48128;51182;1800;1764;1900;2000;4000;2000;1
20000;34;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
100000;41;2;-1;0;0;0;0;155351;159591;163665;170257;57747;16998;105200;6035;9410;1000;2000;3093;1
30000;38;2;0;0;2;0;0;24524;25546;28820;28538;28208;29326;1426;3700;718;1500;1500;3000;1
110000;36;-1;-1;-1;-1;-1;-1;2002;1056;4680;880;880;880;1056;4756;880;880;880;880;1
70000;35;2;-1;0;0;0;0;1183;41263;40206;42184;43182;42674;41263;2500;2468;1466;1328;1501;1
90000;47;2;2;2;0;0;0;92454;94156;91710;79884;49810;51012;4100;0;3424;1790;2012;1814;1
360000;39;-1;-1;-2;-2;-1;-1;1070;0;0;0;906;0;0;0;0;906;0;4341;1
150000;43;0;0;0;0;0;0;18308;19973;21000;22013;22449;22922;1973;1353;1366;802;833;837;1
170000;45;1;2;2;0;0;0;110970;117076;113778;117989;118803;121434;9460;0;6100;4210;4500;4500;1
50000;36;0;0;0;0;0;0;29647;30845;32821;34855;11776;12088;2000;2800;3732;750;500;1000;1
80000;37;2;2;2;2;2;-2;1662;3347;4140;3920;0;0;2427;1000;0;0;0;0;1
460000;37;1;2;0;0;0;0;268775;262956;268463;273066;278594;284423;0;9737;9060;9200;9480;9627;1
230000;35;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
120000;41;0;0;0;0;0;0;118131;116607;108720;92649;89533;89204;4211;3710;3184;3200;3200;3133;1
330000;44;2;0;0;2;0;0;238795;243621;259517;253863;257535;262753;10300;21400;0;9400;9542;9766;1
290000;33;2;0;0;2;2;2;88176;21956;24815;24120;25218;24855;1354;3213;0;1616;0;724;1
180000;39;-1;-1;-1;-1;-1;-1;671;671;671;671;671;671;671;671;671;671;671;671;1
180000;39;2;-1;-1;-1;-1;-1;1343;437;2297;4428;985;4028;438;2308;4446;987;4040;600;1
130000;37;2;2;2;2;0;0;82640;85505;87587;85428;86251;88094;5000;4200;0;3000;3100;3100;1
120000;36;1;-2;-1;-1;-2;-2;0;0;1100;0;0;0;0;1100;0;0;0;0;1
140000;42;0;0;0;0;0;0;138391;135476;135956;137143;137195;136300;6300;6500;6265;5000;5006;5000;1
130000;39;0;0;2;0;0;0;91982;99328;96898;97990;100160;102190;8900;0;3600;3800;3800;5000;1
180000;39;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;289;1
100000;31;-2;-2;-2;-2;-2;-2;4576;1872;2511;3333;2765;900;1872;2517;3339;2765;900;2575;1
50000;28;-1;3;2;-1;0;0;1876;1690;429;4836;1170;780;0;0;4836;0;0;0;1
160000;30;0;0;0;0;0;0;86454;61510;62921;64274;66198;68126;3000;3000;3000;3000;3000;3000;1
30000;39;-1;2;-1;-1;-2;-2;1937;640;1751;0;0;0;0;1751;0;0;0;0;1
20000;46;1;2;0;0;-2;-2;3098;2901;3800;0;0;0;0;1000;0;0;0;0;1
90000;40;2;2;2;2;2;0;4918;4694;6547;7481;7212;7595;0;2100;1200;0;500;1000;1
310000;31;0;0;0;0;0;0;313956;314859;307371;299501;217763;217659;11000;12500;11000;6600;7000;7493;1
80000;44;0;0;0;2;0;0;45412;32091;36633;35749;36353;37115;1900;5400;0;1500;1500;1600;1
260000;38;-2;-2;-1;-1;-2;-2;629;622;3074;0;688;2605;625;3084;691;0;2613;378;1
500000;36;-2;-2;-2;-2;-2;-2;8561;682;15714;5390;43386;0;1364;15714;5390;43386;0;0;1
160000;44;2;2;-2;-2;-2;-2;1500;0;0;0;0;0;0;0;0;0;0;0;1
120000;30;2;-1;-1;-1;-1;-1;416;416;416;416;0;832;416;416;416;0;832;416;1
90000;30;1;2;0;0;0;2;88093;85730;54727;55506;58529;57157;0;1984;2004;4251;0;2083;1
170000;31;-2;-2;-2;-2;-2;-2;6015;7810;2760;3474;7680;7860;7820;26058;3474;7680;7860;9333;1
150000;41;0;0;0;0;0;0;88818;90585;92485;94373;96245;98263;3241;3358;3427;3443;3567;3585;1
150000;28;0;-1;-1;-1;-1;-1;12780;850;850;430;840;430;850;850;430;840;430;860;1
230000;28;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
30000;28;3;2;2;5;5;4;1200;1200;1200;1200;1200;600;0;0;0;0;0;0;1
30000;34;0;0;-1;2;-1;0;8090;0;3398;2855;2115;521;0;6253;0;2115;0;2000;1
350000;28;1;2;0;0;0;0;358895;346575;345088;341811;265953;93300;0;14579;13557;12000;5000;11000;1
140000;31;1;-2;-2;-1;-1;-1;0;0;0;76;76;76;0;0;76;0;0;0;1
550000;32;2;0;0;0;0;0;548551;546741;535509;548020;530672;155083;21094;22863;167622;14000;4300;158064;1
50000;44;1;2;2;2;2;2;24622;26999;28071;27326;28769;28170;3100;1800;0;2200;0;2700;1
300000;40;-1;3;2;2;2;2;5130;4903;4679;6596;6344;9067;0;0;2000;0;3000;0;1
360000;38;-1;-1;-1;-1;0;0;6904;-507;751;15369;7845;6786;0;1502;15369;200;0;0;1
430000;37;-2;-2;-2;-2;-2;-2;1013;0;2320;0;4139;0;0;2320;0;4139;1015;0;1
240000;35;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
20000;46;-1;-1;-1;-1;-2;-2;390;0;780;0;0;0;0;780;0;0;0;0;1
200000;34;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
20000;46;4;3;2;3;2;0;15833;15286;17021;16461;15901;16294;0;2277;0;0;800;1400;1
140000;40;2;2;0;0;0;2;34359;33521;34685;35399;36616;36893;0;2000;1583;1800;1000;3000;1
240000;38;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
20000;32;-1;-1;-1;-2;-1;-1;2095;7733;0;0;4076;1911;7733;0;0;4076;1911;0;1
360000;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
80000;39;0;0;0;0;0;0;77020;76246;49428;34024;46073;47038;3179;1699;1712;22965;1706;1727;1
210000;31;-1;-1;-1;-1;-1;-1;1154;1368;1080;1567;788;0;1368;1080;1567;788;0;1638;1
300000;38;0;0;2;-1;-1;-1;15001;12751;2318;3792;11977;29127;2318;0;3792;11977;29127;16600;1
20000;46;-1;-1;-1;0;0;-2;189;2249;3551;6180;0;0;2249;3551;5000;0;0;0;1
20000;32;0;0;0;2;2;2;8217;9910;12146;11954;14750;14371;2000;2400;600;3000;0;600;1
30000;33;2;2;0;0;0;0;29498;28718;29761;30203;29803;29803;1;2000;1400;0;0;67;1
50000;39;1;2;2;2;2;2;16983;16413;21128;20492;30079;29460;0;5000;0;10000;0;10000;1
100000;30;1;2;0;0;2;2;31708;30904;31953;34308;34951;34261;0;1850;3200;1500;0;1500;1
100000;31;0;0;0;0;0;0;91344;92309;94421;97486;97604;97241;3309;4421;5486;3400;3541;3894;1
50000;30;-1;-1;-2;-2;-2;-2;1500;0;0;0;0;0;0;0;0;0;0;0;1
120000;33;-1;-1;-1;-1;-1;2;332;332;538;3160;2928;2596;332;538;3160;100;0;2959;1
60000;31;0;0;0;2;2;2;36434;39925;43350;42057;26877;26493;4100;4073;0;1600;0;1100;1
120000;33;1;2;2;2;2;2;68493;70275;68592;72525;73741;72440;3500;0;5700;3000;0;3000;1
260000;33;-2;-2;-2;-2;-2;-2;18480;3958;-86;-86;17315;14961;3978;0;0;17401;15036;18207;1
180000;34;-2;-2;-2;-2;-2;-2;10485;274;9333;26656;274;1624;274;9333;26656;274;1624;274;1
20000;35;1;2;2;2;0;0;16335;15780;18411;17809;18009;16595;0;3200;0;765;700;774;1
100000;49;1;2;0;0;0;2;103307;97590;99560;95952;98744;97896;0;4700;4400;6000;2000;4000;1
220000;35;2;2;2;2;0;0;29202;30420;32222;32983;34031;36321;2000;2600;1600;1600;3000;0;1
80000;35;1;2;2;2;0;0;78959;76699;81477;79035;28503;29711;0;6800;0;1000;2000;1500;1
150000;35;-2;-2;-2;-2;-2;-2;-10;8846;6731;0;1800;0;8856;6731;0;1800;0;0;1
230000;48;-1;-1;-1;-1;-1;-1;3096;518;4988;3528;3642;14073;518;5003;3528;3642;14073;1485;1
150000;36;0;0;0;0;0;2;127204;247984;125502;129589;133145;139322;5900;5000;6163;7200;10500;4900;1
110000;36;2;2;-2;-2;-2;-2;112900;0;0;0;0;0;0;0;0;0;0;0;1
240000;34;2;0;0;0;0;0;5488;1788;2840;3750;4750;-10;1700;1090;1000;1000;0;0;1
230000;37;-1;0;0;0;0;0;1054;2869;5567;2622;5550;7446;2000;3000;2000;3000;2000;3000;1
240000;40;-1;-1;-1;-1;-1;-1;3204;4888;0;1197;46834;0;4888;0;1197;46834;0;5252;1
300000;33;2;2;0;0;0;0;279065;273067;278910;283920;253113;246560;0;10638;10569;8809;8883;9960;1
240000;37;3;2;2;2;2;2;164691;167489;170329;173033;175678;179707;7000;7000;7000;7000;7000;7000;1
80000;39;2;2;2;0;0;0;129966;123747;106582;94318;113474;57324;9685;0;3659;13500;2078;2152;1
20000;42;0;0;2;2;2;2;15379;17802;19212;18608;19604;19155;3000;2000;0;1600;0;1600;1
20000;46;0;0;2;2;2;2;11691;14179;13662;15518;14972;16925;3000;0;2088;0;2200;0;1
150000;34;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
210000;44;-2;-2;-2;-2;-2;-2;11771;13462;17706;0;5646;14793;13462;17706;0;5646;14793;7376;1
80000;32;1;2;-1;2;2;2;7604;7320;150;150;800;650;0;150;0;650;0;500;1
150000;44;2;2;0;0;0;0;168179;159008;157164;155109;153033;156636;0;5684;5538;5410;11000;0;1
280000;48;2;-1;0;0;0;0;9511;35852;36875;75016;38304;27383;35852;1467;1200;1792;15137;0;1
180000;35;1;-2;-2;-2;-2;-2;-18;-18;-18;-18;-18;-18;0;0;0;0;0;0;1
240000;38;2;2;2;2;2;2;107425;109678;111948;112626;113988;116315;5500;5500;4000;4700;4300;4500;1
200000;43;-2;-2;-2;-2;-2;-2;-109;-109;-109;-109;-109;-109;0;0;0;0;0;0;1
20000;37;1;-2;-1;2;2;-2;-113;-113;10887;10413;-245;-245;1575;11000;0;0;0;5100;1
160000;36;-2;-2;-2;-2;-2;-2;-20;-20;3640;2935;1603;14129;0;3660;3135;1650;14200;1500;1
360000;36;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
70000;48;2;2;2;2;2;2;62775;64139;65516;65945;66267;68549;3000;3000;2100;2000;3500;800;1
110000;38;0;0;0;0;0;0;195437;176420;63142;39854;9293;-1288;5000;10000;5048;2000;39958;52000;1
30000;47;2;2;2;0;0;2;11652;12461;11970;12981;14077;14367;1300;0;1214;1310;660;0;1
180000;38;-1;2;2;-1;0;0;7098;4089;0;8941;5181;5181;0;0;8941;0;0;0;1
50000;50;2;2;2;2;2;2;27525;28669;28569;30097;29858;31229;1900;650;2300;550;2000;0;1
360000;50;-1;-1;-1;-1;-1;-1;846;1831;2776;0;44110;0;1831;2776;0;44110;0;2103;1
20000;54;3;2;3;2;2;2;6329;8488;8212;7931;8797;8514;2415;0;0;1000;0;500;1
100000;51;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
50000;53;2;2;2;2;2;2;40926;43236;45250;46003;44193;44838;3000;3000;1800;0;1500;2300;1
100000;55;2;2;2;2;2;2;44400;47439;48385;49285;50176;51228;4100;2000;2000;2000;2000;0;1
280000;47;4;3;2;2;2;2;127928;127530;130168;131222;132758;135654;3000;6000;4500;5000;5000;5000;1
90000;53;0;0;0;0;0;0;88363;87235;88338;78994;50095;48987;3200;4000;2602;2000;3000;2000;1
50000;53;0;0;0;0;0;0;48549;49180;48521;8731;8777;9261;2277;2290;1500;1000;1000;2000;1
30000;53;-1;-1;0;0;0;0;356;15666;16863;7380;8580;10000;15700;2000;2000;1200;2200;0;1
280000;56;2;0;0;0;0;0;284128;284204;284041;283396;213294;213384;9970;10261;17003;7657;7750;7861;1
230000;51;-2;-2;-2;-2;-2;-1;0;0;0;0;0;496;0;0;0;0;496;496;1
80000;51;0;0;0;0;0;-1;80106;43289;21017;12883;-217;45966;1400;1500;1000;0;46700;1700;1
200000;54;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
90000;55;2;2;2;0;0;0;83040;81998;83674;80890;31565;33049;900;4003;3000;3000;3000;2000;1
50000;58;1;2;2;2;0;0;24135;23454;26755;26026;27310;29729;0;4000;0;2000;3000;0;1
500000;58;1;-1;0;-1;0;0;-1;33982;37844;9441;12700;19267;35436;37311;9442;5001;10001;95478;1
290000;49;0;0;0;0;0;0;282538;281749;238490;86202;83155;84927;10711;12915;2962;2863;2996;3257;1
140000;50;-1;2;-1;-1;-1;-1;845;845;1690;0;1690;0;0;1690;0;1690;0;845;1
70000;49;2;2;2;2;2;2;19954;21024;21790;21142;23772;24930;1700;1400;0;3000;1700;1340;1
50000;50;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
20000;50;2;0;0;0;0;0;15887;16895;18379;19020;18620;19000;1275;1759;1400;0;380;0;1
20000;51;1;2;0;0;0;0;15399;14859;15913;17033;17466;19635;0;1600;1700;1000;2600;0;1
70000;62;2;2;2;0;0;0;70457;73562;71818;70579;33946;34701;6454;0;3075;1214;1301;1626;1
500000;53;-2;-2;-2;-2;-2;-2;0;0;0;0;0;1150;0;0;0;0;1150;0;1
30000;67;2;2;0;0;0;0;26590;25869;26947;27529;24909;24576;0;1800;1370;1264;2078;836;1
50000;61;3;2;0;0;-2;-2;60458;54438;53605;0;0;0;0;1100;0;0;0;0;1
500000;50;-1;-1;-1;0;0;0;588;2393;5306;5453;3221;1269;2393;5308;1000;0;0;1557;1
300000;51;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
60000;50;2;0;0;0;0;0;61349;61600;61952;60661;29095;17636;2900;3300;2000;900;889;21500;1
120000;47;-1;-1;3;2;0;0;632;948;948;632;632;316;948;0;0;316;0;466;1
280000;50;2;2;2;2;0;0;106341;108711;111510;108253;109065;111447;5600;6000;0;4100;4300;4300;1
50000;53;0;0;0;0;0;0;49326;50302;50036;48816;19587;18406;1803;2100;1500;1000;700;600;1
250000;52;-2;-2;-2;-2;-2;-1;1376;4038;313;316;657;993;4038;313;316;657;993;3039;1
140000;58;2;2;2;2;2;2;68859;70428;71902;72924;72335;75508;3300;3200;2800;1200;4500;3000;1
90000;31;2;0;0;0;0;0;90226;90378;27831;28790;29087;28941;2500;1500;1443;1100;1042;2000;1
50000;30;2;2;2;2;2;2;21839;22771;23700;24016;23332;24849;1600;1600;1000;0;1896;0;1
90000;28;2;2;0;0;2;0;82671;78750;66605;63795;61061;54646;0;3324;5380;0;2000;1800;1
90000;27;2;0;0;0;-2;-2;2542;3556;4490;0;0;0;1066;1000;0;0;0;0;1
300000;29;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
400000;36;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1
130000;29;1;2;2;2;2;2;88766;91466;93182;90851;96576;98452;5000;4000;0;7200;3500;3600;1
50000;26;1;4;3;2;2;3;13294;12799;12311;11816;14014;13506;0;0;0;2394;0;0;1
20000;23;2;0;0;2;2;-2;15021;17452;19853;19437;0;0;6000;3000;295;0;0;0;1
20000;22;1;2;2;2;0;0;14542;14011;16899;16335;16509;17590;0;3132;0;742;1501;0;1
20000;22;0;0;0;0;0;0;19231;20235;21579;22231;22301;21687;1331;1675;1327;800;783;777;1
50000;22;0;0;0;0;0;0;28725;28424;30965;28612;25498;24866;2000;5000;1500;1000;2000;5000;1
20000;22;1;4;3;2;0;0;17456;16896;16345;15785;17018;18736;0;0;0;1500;2000;2000;1
50000;22;0;0;0;0;0;0;45458;46450;47599;48456;44546;43256;2051;2200;2016;2009;2092;1020;1
20000;22;2;3;2;2;3;2;18292;17710;17137;19830;19240;18419;0;0;3000;0;0;2000;1
70000;27;2;2;2;2;2;2;29193;30214;31130;31622;32102;32742;1800;1700;1300;1300;1300;1300;1
50000;27;1;2;0;0;0;0;47568;46482;44546;40745;19910;17786;0;2000;1241;633;616;2500;1
20000;24;1;3;2;0;0;3;14665;14146;13634;14401;16257;15713;0;0;1300;2101;0;0;1
20000;25;1;2;0;0;-1;0;20873;20240;20365;19565;9928;12758;4;1378;1203;15460;3000;2000;1
20000;24;-1;-1;-1;-1;0;-1;720;100;1192;7804;6200;3982;100;1192;7807;124;3982;1156;1
50000;25;0;0;0;0;0;0;46980;47809;49040;29662;28360;28831;1910;2141;1763;1161;1077;1167;1
20000;27;0;0;0;0;0;0;12546;13830;14599;15650;15964;17204;1500;1300;1300;574;1500;0;1
20000;25;0;0;0;0;0;0;17286;18199;18559;19068;19053;16500;1594;1344;1243;618;579;778;1
120000;25;1;2;2;2;2;0;63119;61304;54675;52206;10325;8992;2200;1828;500;0;500;1000;1
20000;23;2;0;0;2;0;0;15789;16831;20404;19621;14051;0;1610;4183;0;281;0;0;1
50000;37;0;0;0;0;0;0;16029;17039;18064;19076;19453;19862;1281;1306;1318;695;721;1018;1
100000;26;0;-1;0;0;-1;0;1544;1049;2067;1944;389;1221;1100;1200;1000;500;1000;1000;1
60000;26;0;0;0;0;0;0;58072;59040;57416;55736;26958;28847;2282;2324;2049;2000;3000;1120;1
30000;25;2;0;0;0;0;0;24279;25281;26568;29872;23504;25724;1713;2000;4000;0;3000;1000;1
20000;24;4;3;2;0;0;0;20569;19927;16371;17291;18001;18706;0;0;1500;1000;1000;836;1
20000;24;2;2;2;0;0;-1;17996;19102;19117;19664;10000;4060;2100;1000;1000;1100;4060;0;1
360000;24;2;0;0;-2;-2;-2;1188;1803;777;-3;-3;-3;1003;783;0;0;0;0;1
140000;25;2;0;0;0;0;0;142697;137269;133767;120287;117183;119575;5010;6377;5604;4160;8239;0;1
20000;26;3;2;2;3;3;3;1050;1050;1050;1050;1050;1050;0;0;0;0;0;0;1
160000;26;0;0;0;0;-1;-1;138825;135233;130038;79027;6666;6666;6800;5600;3715;6666;6666;6666;1
50000;25;0;0;2;2;4;3;28651;41897;43032;47242;46212;45205;14200;2100;5215;0;0;0;1
20000;27;1;2;0;0;2;2;7326;7060;8240;9582;9279;9971;0;1296;1638;0;844;0;1
70000;27;2;2;2;3;3;2;58009;56479;63633;64500;62867;64210;0;8100;2500;0;2500;2455;1
50000;27;2;2;0;0;0;0;51042;48878;47884;29506;3672;8346;0;2354;1410;1500;4900;700;1
20000;27;3;2;2;5;5;4;1200;1200;1200;1200;1200;600;0;0;0;0;0;0;1
20000;22;4;3;2;0;0;2;16226;15682;15146;15856;17090;16677;0;0;1266;1500;0;1915;1
210000;28;2;0;0;-1;0;0;209479;211302;-4244;205759;151849;150221;10000;2572;213509;6022;5817;4048;1
